Id,Address1,Address2,Area,Country,City,State,Region,Pincode
8424,Ahmedabad Entry Gate Sumair Club R,4 # Kailashnagar Plot No. B # 14/15,B/H.Dr.V.M.Shah#S Hospital Opp. S.T.,,Jamnagar,Gujarat,,361005
517,"Main Road, Naigaon Bazar",Nanded,,India,Nanded,Maharashtra,NA,431709
4245,"Shop No. 8, Plot Nob 4, 5, 6, Sai Sthaan CHSL Sector 29, Nerul East, Near Bus Depot, Old Cidco Office","Nerul, Navi Mumbai",,India,Navi Mumbai,Maharashtra,Navi Mumbai,400706
20028,"CCC-5 DOONI HOUSE,FILM COLONY           ",                                        ,,,JAIPUR                   ,,,302001
518,"P. P. Road,","Near Alka Cinema Hall,",,India,Bhojpur,Bihar,NA,802101
20254,INSIDE METRO HOSPITAL & HEART           ,"F-1,SEC-6A,SIDCUL                       ",,,HARIDWAR                 ,,,249403
8425,,Anantnag,,,Anantnag,,,111111
519,"Shahu Road, Shahupuri, 7, Vijay Apartments, Venus Corner,",Kolhapur,,India,Kolhapur,Maharashtra,NA,416001
8426,407 Narendra Pur Kolkata,Merujeen Hsg. Complex,,,Kolkata,,,700103
8427,Jwalapur,Near Vadera Nursing Home,Arya Nagar,,Jwalapur,,,249407
8428,"19, MAHMOOD ALI                         ",KHAN MARKET                             ,,,Saharanpur,,,247001
21860,"VILL KISHANPURA P.O.MANPURA,            ","NALAGARH, TEHSIL BADDI,                 ",,,SOLAN                    ,,,174101
8429,,,,,Malda,,,
4246,"Ab103, Yogeshwar Park, Opposite Kakdia Hospital","Bapunagar, Ahmedabad",,India,Ahmedabad,Gujarat,Ahmedabad,380024
8431,,B-14 Nayi,Basti,,Bijnor,,,246701
8432,C.G. Road,26 2Nd Floor,Empire Tower,,Ahmedabad,,,380006
8433,,Gf - 39 Shiv Ganga Complex,Station Road,,Bavla,,,382220
8434,Line Bazar Purnea Bihar,R.R.Complex,,,Punrnea,,,854302
4247,"Shop No. C01-4007, A Wing, Ground Floor, Sector 19, Mayuresh Trade Centre","Turbhe, Navi Mumbai",,India,Navi Mumbai,Maharashtra,Navi Mumbai,400705
8435,Patna - 4,S.P.Ghosh Lane,G.M.Road,,,,,800004
520,"D.No.24-3/9, Vishnupuri Extention, Vimala","Malkajgiri, Secunderabad",,India,Secunderabad,Telangana,NA,500047
8436,Dutt Chowk,51-52 Dawa Bazar,Ashwamegh Comlex,,,,,445001
8437,,,,,Aurangabad,,,
8438,Chhindwara,Gandhi Ganj,,,Chhindwara,,,480001
8439,,,,,Yavatmal,,,
20625,"36,BAHADUR GUNJ                         ",                                        ,,,ALLAHABAD                ,,,       
19398,GANDHI GANJ                             ,                                        ,,,CHHINDWARA               ,,,       
22304,,,,,PANCHKULA,Haryana,,
21075,"43/11,LOWER GR.FLOOR                    ",EAST PATEL NAGAR                        ,,,NEW DELHI                ,,,110008
8441,Sector 40 D,Sco-322 (Basement) (Entry Back Side),,,Chandigarh,,,160036
7148,"Kolbad Road, Shruti Complex,B wing,","Block 601-602,",,India,,Maharashtra,,
521,"11, Medicine Market, Ansari Road,",Bulandshahr,,India,Bulandshahar,Uttar Pradesh,NA,203001
8442,,Sahu Market,Ghandhi Nagar,,Basti,,,272001
8443,Gali Gali No-2 Bhagwati Kunj. Ka,Near Girital Mandiropp.Navjeewan,Homeocuregungun Departmental Store Wali,,Kashipur,,,244713
8444,Shahnoorwadi Aurangabad,Shop No.1First Floorplot No.5Cts No.,16034/3/5P.No:D00444Jyoti Nagar,,Aurangabad,,,431003
523,"Gandhi Path C 3/68, Chitrakoot","Vaishali Nagar, Jaipur",,India,Jaipur,Rajasthan,NA,302021
522,"Bombay Hospital & Medical Research Centre, Bed No.- 7060, 7th Floor","Marine Lines, Mumbai",,India,Mumbai,Maharashtra,NA,400020
524,"10/15 A, Erandavana Dwidal,","Nursing Home, Off Karve Road,",,India,Pune,Maharashtra,NA,411004
22305,OPP.BUS STAND                           ,D.C.H. COMPLEX                          ,,,Dhamtari,Chhaattisgarh,,
8445,,Christian Hospital Shopping Complex,Opposite New Bus Stand Dhamtari,,Dhamtari,,,493773
8447,Gwalior (M.P.),Kampoo Road,Lashkar,,Gwalior,,,474001
8448,,9/F Dilkusha Market,Jallandhar City -,,Jalandhar,,,144001
8450,,48 Indra Market Gurudwara Road,Modinagar - Ghaziabad,,Modinagar,,,201201
8451,Bahraich,Rupadiha Bazar,Bahraich,,Rupadiha,,,271801
22306,,,,,Bhagalpur,Bihar,,
19399,AB ROAD MULTANPURA                      ,BIAORA DISTT RAJGARH                    ,,,RAJGARH                  ,,,       
8452,Bioara,Agra Bombay,Road,,Biaora,,,465674
525,M.P.Dwivedi Road,Bhagalpur,,India,Bhagalpur,Bihar,NA,812002
21910,"H.NO.627, BASEMENT, GALI NO 2 , PHASE-1 ","ASHOK VIHAR,                            ",,,GURGAON                  ,,,122001
526,"Near New Bus Stand, D.C.H. Complex",Dhamtari,,India,Dhamtari,Chattisgarh,NA,493773
527,"M. P. Dwivedi Road,","Bhagalpur,",,India,Bhagalpur,Bihar,NA,812002
528,Halwai Khana,"Kothi, Dholpur",,India,Dholpur,Rajasthan,NA,328001
8453,Azamgarh,1St Floor. Govind Plaza,Asif Ganj,,Azamgarh,,,276001
8454,,,,,Bulandshahar,,,
8455,,Shukla Market,Lakhimpur Kheri,,Lakhimpur Kheri,,,262701
8457,,,,,Pratapgarh,,,
529,"Shop No.1, House No.3-10-53,","Cst No.7768 Gandhi Chowk,Shahganj",,India,Aurangabad,Maharashtra,NA,431001
8458,"20,HOSPITAL ROAD ,                      ","20,HOSPITAL ROAD ,Khargone",,,Khargone,,,451666
22307,,,,,Bhusawal,Maharashtra,,
8460,,Medicine Market Bassi Khawaju,Medicine Market Bassi Khawaju,,Hoshiarpur,,,146001
8461,,,,,Morena,,,
8462,Guna,16/166 Bohra Maszid Road,Guna,,Guna,,,473001
8463,,Naya Bazar,Near Delhi Gate,,Nahan,,,173001
530,"26-31, Nirankari Market,",Rohtak,,India,Rohtak,Haryana,NA,124001
8464,Madhya Pradesh,Bazaria,Bina,,,,,470113
531,"Opposite Girija Shankar Vihar, A-4, Flat No 16,","Potnis Parisar Soc., Karvenagar,",,India,Pune,Maharashtra,NA,411052
8465,,Hospital Raod,,,Padrauna,,,274304
8467,,Nehru Road(Nar Shiv Mandir),Ramgarh Cantt- Ramgarh-,,Ramgarh,,,829122
19401,SHOP NO.12 RUPALI COMPLEX               ,SHASTRI BRIDGE ROAD                     ,,,JABALPUR                 ,,,482001
8468,,281-B Miyanwali Colony,,,Gurgaon,,,122001
8469,,Bhalotia Market,Golghar,,Gorakhpur,,,273001
8470,Indore Madhya Pradesh.,L-G-121 Dawa Bazar,R.N.T.Marg,,Indore,Madhya Pradesh,,
532,Karur Ground And First Floor,"36A,Kamarajapuram East",,India,Karur,Tamil Nadu,NA,639002
8472,,,,,Aurangabad,,,
8473,24 Parganas North,100Jonepur Road,Kanchrapara,,Kanchrapara,,,743145
4248,"New Anand Society, Plot No. 286, Jawahar Rd, Near Welcome Motor Training School, Ghatkopa East","Ghatkopar, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400075
8474,,Devagiri 1St Flr H. No.535,Bharalumukh Dist-Kamrup Guwahati -,,Guwahati,,,781009
20626,"SHOP NO.3,59/86,BABA ROOP CHANDRA MARKET",NACHGHAR BIRHANA ROAD                   ,,,KANPUR                   ,,,       
533,"Vijaya Road, Shop No.3 To 7, 2nd Floor,","Chandravadan Plaza,Behind Vijaya Talkies",,India,Dharwad,Karnataka,NA,580001
8475,,Nyamo Lotha Roaddimapur,Nagaland,,Dimapur,,,797112
534,"Bj-57, West Shalimar Bagh,",Near Jaspal Kaur Public,,India,Delhi,Delhi,NA,110088
22309,,,,,Jalpaiguri,West Bengal,,
535,"Aminabad, Shop No.A-3, 2nd Floor,","King Medicine Market,",,India,Lucknow,Uttar Pradesh,NA,226018
20627,"SHOP NO.A-3,2ND FLOOR                   ","KING MEDICINE MARKET,AMINABAD           ",,,LUCKNOW                  ,,,       
18607,KANAKPUR                                ,KANPUR                                  ,,,CUTTACK                  ,,,       
21384,"DURGA TOWER, RAMESHWAR MARKET,          ","KACHAHRI ROAD, HAJIPUR                  ",,,HAJIPUR                  ,,,844101
22310,,,,,Dhule,Maharashtra,,
8476,,,,,Nadia,,,
22311,,,,,Midnapur,West Bengal,,
8477,,Zafar Market Phaphala Street,Aligarh -,,Aligarh,,,202001
22312,,,,,Morbi,Gujarat,,
8478,Bathinda,Sh. No.4748/3,Gandhi Market,,Bathinda,,,151001
8479,Near - Joginia Kothi Chapra.,West Salempur,,,,,,111111
8480,,,,,Jalgaon,Maharashtra,,
21369,SHYAM KRISHNA GOENKA COMPLEX            ,MAIN ROAD                               ,,,SITAMARHI                ,,,       
22314,,,,,Guwahati,Assam,,
536,"Chandraprabha Street,","2nd Line,",,India,Berhampur,Odisha,NA,760001
22315,,,,,HYDERABAD,Telangana,,
8481,,D. No. 19/315-1 Varasumiah Street,Kadapa -,,Kadapa,,,516001
537,"No.64, New No. 42, Ground Floor,","Postima, Perumal Sannathi Street,",,India,Tirunelveli,Tamil Nadu,NA,627001
20628,J.K.MARKET                              ,TILAK ROAD                              ,,,DEORIA                   ,,,274001
18855,"2,MEDICINE MARKET                       ",NEAR ANSARI ROAD                        ,,,BULANDSHAHR              ,,,203001
21920,"17, SHRI HARI PLAZA                     ",SOUTH CIVIL LINE                        ,,,MUZAFFARNAGAR            ,,,251001
8482,G.M.Road,G-18 Govind,Complex,,Patna,,,800004
20629,SIDDNATH GALI                           ,                                        ,,,BAHRAICH                 ,,,       
538,S.R.Market Banshilal Chowk,Malviya Marg,,India,Hazaribagh,Jharkhand,NA,825301
539,Gaya R.S. Lal Bhawan,Tekari Road,,India,Gaya,Bihar,NA,823001
540,"Benachity Rd 44, Agrani Gali",Durgapur,,India,Durgapur,West Bengal,NA,713213
4249,"J-5/1, Vijay Chowk, Krishna Nagar",Delhi,,India,Delhi,Delhi,Delhi-NCR,110051
21376,"""ASHA MARKET, LALBAZAR, BETIAH,         ",WEST CHAMPARAN                          ,,,BETTIAH                  ,,,845438
8485,T Road Dehri-On-Sone Rohtas,Govind Market Old,G,,,,,111111
541,"Rajgaria Road, P.O.Jhumri Telaiya,",Koderma (Jharkhand),,India,Hazaribagh,Jharkhand,NA,825409
20630,DUDAHI TAMKUHIRAJ KUSHINAGAR            ,"DUDAHI,KUSHINAGAR, PADRAUNA             ",,,PADRAUNA                 ,,,274302
8486,,Shop No. 7/10 Ramanuj Dayal,Balaji Market Nai Basti Ghaziabad,,Nai Basti,,,201001
4250,"3776/3, Kanhaiya Nagar","Trinagar, Delhi",,India,Delhi,Delhi,Delhi-NCR,110035
542,"Laheriassarai, Benta Road, Opposite R. B. Memorial Hospital",Darbhanga,,India,Darbhanga,Bihar,NA,846001
4251,"T-33, Ground Floor, Khanna Market, West Patel Nagar, Shadipur",New Delhi,,India,New Delhi,Delhi,Delhi-NCR,110008
8487,,Sahabganj North,Near Ganesh Mandir,,Padrauna,,,274304
8488,,E-8 Mahima Palace Govind Mitra Road,Patna -,,Patna,,,800004
19683,"PLOT NO-653,GROUND FLOOR,               ",INDUSTRIAL AREA PHASE II                ,,,CHANDIGARH               ,,,160101
21081,"SHOP NO. T-33,G.F., KHANNA MARKET       ","WEST PATEL NAGAR, NEW DELHI             ",,,NEW DELHI                ,,,110008
543,"No.3&4, Saptagiri Complex,","Trunk Road,",,India,Nellore,Telangana,NA,524001
544,"Koracharapete, K.No.479:430 (Above Cellar), 28th Ward,","Behind K.B.Pillappa Complex,",,India,Kolar,Karnataka,NA,562101
8489,Belgaum.,1564 Maruti Galli,,,Belgaum,,,590002
8490,Bilding Medicine Complex Naiper To,Shop No. 5 New Extantion,,,Jabalpur,,,482001
4252,"9 Relief Shopping Centre, Near Relief Road, Gheekanta","Bhadra, Ahmedabad",,India,Ahmedabad,Gujarat,Ahmedabad,380001
545,"Ward No. 16, R.N.Dutta Road",R.N.Dutta Road,,India,Purnea,Bihar,NA,854318
7149,"Station Road 8, A to Z Super Market",Memon Market Complex,,India,,Gujarat,,382721
548,"Near M.G. Hospital,",Jodhpur,,India,Jodhpur,Rajasthan,NA,342001
8491,,Basement Shop No.1 R.C. Palace,G. M. Road Patna -,,Patna,,,800001
549,"22, Mahashaya Market",Phaphala Market,,India,Aligarh,Uttar Pradesh,NA,202001
20648,HATHIPUR                                ,MELA MAIDAN                             ,,,LAKHIMPUR                ,,,262701
22317,,,,,Delhi,Delhi,,
22318,,,,,Mumbai,Maharashtra,,
20246,MOH. TELIYAN                            ,"GURUDWARA ROAD, JWALAPUR ROAD,          ",,,HARIDWAR                 ,,,       
21918,BDCM WALI GALI                          ,UDHAM SINGH NAGAR                       ,,,KASHIPUR                 ,,,244713
8492,Water Tank Godda,Main Road,Near,,Godda,,,814133
22319,,,,,Jabalpur,Madhya Pradesh,,
8493,,,,,Erode,,,
550,2937 West Main Street,Thanjavur 613 009 Tamil Nadu,,India,Thanjavur,Tamil Nadu,NA,613009
8494,- 622 001. Tamilnadu,Plm Building 4049 1 St Floor,South 4Th Street Pudukkottai -,,Pudukottai,,,622001
551,"8 - 12 - 148, Sri Nilayam, D. S. Temple Lane",Warangal,,India,Warangal,Telangana,NA,506002
8495,31-35-26 Vivekananda Colony,Visakhapatnam.,,,Visakhapatnam,,,530004
22320,,,,,Kamareddy,Telangana,,
552,Latur Shop No. 59 & 60,Gandhi Market,,India,Osmanabad,Maharashtra,NA,413512
8498,,,,,Coochbehar,,,
18690,BIDHAN MANSION                          ,HOSPITAL ROAD                           ,,,SILCHAR                  ,,,788005
21370,"6,HANUMAN NAGAR,RADHA RANI              ",SINHA ROAD                              ,,,BHAGALPUR                ,,,812001
553,"47, Raja Rammohan Sarani,",Kolkata,,India,Kolkata,West Bengal,NA,700009
19402,"NEW INDIRA MARKET,2ND FLOOR             ",OPP.SANJAY GANDHI HOSPITAL              ,,,REWA                     ,,,486001
8499,Palakollu-534260,D.No.12-5-3 Sreerampeta,,,,,,534260
8500,,,,,Palakol,,,
8501,,,,,Ongole,,,
8502,Uluberia Howrah,Bazarpara,,,Uluberia,,,711316
8504,,Karundia Road Jhunjhunu -,,,Jhunjhunu,,,333001
8505,Korutlakarimnagar Dist-505326,Pharmceuticals Distributors,Bus Stand Road,,Korutla,,,505326
4254,"43/1A, Ground Floor, Malanga Lane",Kolkata,,India,Kolkata,West Bengal,Kolkata,700012
8506,,,,,Bankura,,,
18330,"SHOP N.3&4,1ST FLOOR,PHARMA MARKET      ",BEHIND KHADI BHANDAR                    ,,,BIDAR                    ,,,585401
8507,,Zaffarpur Fuladh,Paroo Raod Muzaffarpur,,Muzaffarpur,,,111111
21371,"CINEMA CHOWK,ROSERA                     ",                                        ,,,SAMASTIPUR               ,,,       
8508,,At & Po - Narpatganj Dist- Araria,,,Araria,,,854311
8509,(M.P),Pradhanpura,Tikamgarh,,Tikamgarh,,,472001
554,Sujan Singh Complex,"56/65, Leader Road,",,India,Allahabad,Uttar Pradesh,NA,211003
8510,"K-61/131,SHOP NO.11,MUKUND              ","KATRA,SAPTSAGAR,MAIDAGIN                ",Maidagin Varanasi -,,Varanasi,,,221001
8511,,Sanjay Bazar,Arya Samaj Road,,Mathura,,,281001
8512,Fountain,8/567/1,Opp. Kotwali,,Agra,,,282003
555,"Tripoliyabazar,",Jodhpur,,India,Jodhpur,Rajasthan,NA,342301
8513,,Mohalla Qazian Subzi Mandi,Kiratpur - Dist - Bijnor,,Kiratpur,,,246731
18857,RAMPUR                                  ,                                        ,,,RAMPUR                   ,,,       
18858,1ST FLOOR ABOVE UCO BANK MAHANDRA MARKET,KISHANPURA SAHARANPUR                   ,,,SAHARANPUR               ,,,247001
21666,"DALUDIH,RAJGANJ                         ",                                        ,,,DHANBAD                  ,,,828113
8515,,1St Flr Dhanlaxmi Complex,Near Mahaveer Pyau Lalitpur -,,Lalitpur,,,284403
8516,Sikar,Gangwal Market,Station Road,,Sikar,,,332001
8517,,Kucha Dai Khanna,Katra Sher Singh,,Amritsar,,,143006
20400,"RAJA BAZAR,MEDINIPUR                    ",                                        ,,,MIDNAPUR                 ,,,721101
8518,,Khazanchi Road,Patna-,,Patna,,,800004
4255,"996-E, Kh.No-410/129, Lohiya Gali No. 4, Babarpur",Delhi,,India,Delhi,Delhi,Delhi-NCR,110032
22321,,,,,KURUKSHETRA,Haryana,,
8519,Bailhongal,1St Floor Sunkadamath Complex,Bazar Road,,Bailhongal,,,591102
8520,"31/256,NEAR B.S.N.L CUSTOMER SERVICE    ","CHANDAPADI,PONNANI                      ",Chandapadi,,Ponnani,,,679577
21222,"SHOP NO.7,SHRI PAWANSOOT DAWA BAZAR     ",RAMNAGAR                                ,,,CHANDRAPUR               ,,,442402
556,"Dist. - Cachar, Above New Nbarupa,","Nazinpatty, Silchar,",,India,Cachar,Assam,NA,788001
557,"Off.C.G.Road, Navrangpura, 404 Chunilal Chambers,","Nr.Choice Restaurant Lane,",,India,Ahmedabad,Gujarat,NA,380009
8522,,14/23/4Hospital Road,Fountain-Agra,,Agra,,,282003
314,"67-Leader Road,",Allahabad,,India,Allahabad,Uttar Pradesh,NA,211003
558,"104, Near B.S.A. Compound","Zila Parishad Market, Muzaffarna",,India,Muzaffarnagar,Uttar Pradesh,NA,251001
8524,Gorakhpur,P.N.Singh Complex,Kalyanpur Barhalganj,,Gorakhpur,,,273402
8525,,,,,Ghosi,,,
8526,Mau,Near C. H. C. Ghosi Mau -,,,Mau,,,275105
7150,"Near ICIC Bank,Sail Sagar Chouraha,","Civil line road,Tikamgarh",,India,,Madhya Pradesh,,472001
8527,Kashi Nagar Kheri Road Lakhimpur,C/O Dr. Rakesh Srivastava,,,Lakhimpur,,,262701
8528,Murshidabad,5,Dinuganguly Lane,,Khagra,,,742101
8529,Patna Pin 800 004,Khajanchi Road,,,,,,111111
18859,"4, MAHASHAYA MARKET,                    ",PHAPHALA STREET                         ,,,ALIGARH                  ,,,       
8530,Palnad Bus Stand Narasaraopet-522,Annapoorna Complex,,,Narasaraopet,,,522601
8533,Pharmaceutical Distributo,15/136 Bayyavari Street,,,Gudivada,Andhra Pradesh,,521301
22322,,,,,Dharwad,Karnataka,,
8537,,Basement Shop No A,J.S Place G.M Road Patna,,Patna,Bihar,,800004
4256,"Shop No. 3, 8/89, Double Storey, Tilak Nagar, Mall Road, Old Market, Block 2",New Delhi,,India,New Delhi,Delhi,Delhi-NCR,110018
7151,Gajraj Singh Market,,,India,,Madhya Pradesh,,472001
18860,ARYA SAMAZ ROAD                         ,"NEAR SANJAY MARKET,HOLI GATE            ",,,MATHURA                  ,,,281004
4257,"Shop No. 2 & 3, LGF, Sultan Plaza","Aminabad, Lucknow",,India,Lucknow,Uttar Pradesh,Lucknow,226018
8538,Sur No.144/2 Ahmedabad,F - 6 1St Floorraju Flats,Opp. Mennagar Gam Bus Stand,,Ahmedabad,,,380052
21372,KRISHNA KUNJ                            ,"PRATAP NAGAR, PURNEA                    ",,,PURNEA                   ,,,854301
4258,"House No. 9-4-62/19/A, Mch Colony, Hakeempet Main Road, Near to Bsnl Quarters","Tolichowki, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500008
4259,"Basement, Ankita CHS, Vanki Bordi","Shahpore, Surat",,India,Surat,Gujarat,Surat,395003
8539,,Shop No-07 Kali Bari Roadlumding,,,Lumding,,,782447
8540,#NAME?,P.O. - Janai,Vill,,Janai,,,712304
4260,,Pune,,India,Pune,Maharashtra,Pune,411019
561,"Garden, Khmagaon Dist.Buldana Nazul Sheet No.33 A Plot No 29/25","Shop No.1,2 In Front Of Natraj",,India,Buldana,Maharashtra,NA,444303
8542,Kalanala,Shop No.15/24 Bahubali Complex,B/H. Pill Garden,,Bhavnagar,,,364001
21859,"20/24,DHIRUBHAI PAREKH MARG,(OLD HANUMA)","S.G MARG,PRINCESS STREET,               ",,,MUMBAI                   ,,,400002
8543,Hb Road Near Lalpur Thana,415 4Th Floor,Anand Complex,,Ranchi,,,834001
4261,"2, Krupa Residency, Lalubhai Vai","Siganpor, Surat",,India,Surat,Gujarat,Surat,395001
22324,,,,,Agartala,Tripura,,
8544,,,,,Bhavnagar,,,
19667,INSIDE APEX HOSPITAL & MATERNITY HOME   ,"520-21, NEW JAWAHAR NAGAR               ",,,JALANDHAR                ,,,       
4262,"Shop No. 1, Riddi Siddhi Akruti CHSL, Plot No. 63, Sector 34","Kamothe, Navi Mumbai",,India,Navi Mumbai,Maharashtra,Navi Mumbai,410206
18249,"MEYOR GALI,NEAR BUS STAND               ",MODASA DIST.SABARKANTHA                 ,,,SABARKANTHA              ,,,383315
8545,,Grd Flr Shop No.1 1St Flrbloch No.3,R. K. House Shiyapura Raopura Baroda,,Vadodara,,,390001
8546,"KALI ASTHAN ROAD,                       ","NEAR JAMA MASJID,JUGSALAI               ",,,Jamshedpur,,,831006
8547,"295/113, UPSTAIRS                       ",SAMBA STREET                            ,,,Tenkasi,,,627811
8548,,,,,Vijayawada,,,
8549,,,,,New Delhi,,,
8550,,,,,Hyderabad,,,
562,"I - Floor,","181-A, Harihara Vinayagar Kovil Street,",,India,Kovilpatti,Tamil Nadu,NA,627811
8551,,Shop No. 1 Anisha Complex D.No. 11-140,Sundarayyar Street Chittoor,,,,,517001
8552,Near A.V. College Guwahati,A.K.Azad Road,Arya Nagar,,Guwahati,,,781016
22325,,,,,Vijayawada,Andra Pradesh,,
8553,,63/B Rabindra Avenue(N),Malda (Wb),,Malda,,,732101
4263,"Shop No. B2, Surya Medicine Market, Latouche Road, Nayagaon","Aminabad, Lucknow",,India,Lucknow,Uttar Pradesh,Lucknow,226004
8554,,792 Civil Lines,Opp. Rangoli Guest House,,Unnao,,,209801
4264,"Bl No. F, Wing A & B, Sai Tirth Tower, Shop No. 14, Siddharth Nagar","Kopari, Thane East",,India,Thane,Maharashtra,Thane,400603
20247,POKHARI ROAD                            ,BELANI RUDRAPRAYAG                      ,,,RUDRAPRAYAG              ,,,       
22326,,,,,Kolkata,West Bengal,,
8555,,,,,Bulandshahar,,,
8556,,2/C Banganga Cross Lane,Opp. Ganga Lahri Bldg,,Mumbai,,,400006
8557,,,,,Lucknow,,,
563,"2nd Floor, Near Medicare,","Karan Nagar, Srinagar",,India,Srinagar,Jammu & Kashmir,NA,190010
315,"2nd Floor, Near Medicare,","Karan Nagar, Srinagar",,India,Srinagar,Jammu & Kashmir,NA,190001
8558,,,,,Srinagar,,,
22327,,,,,Ara,Bihar,,
20022,5-6 Laxmi Market Cinema Road            ,Ajmer                                   ,,,AJMER                    ,,,305001
18861,AKASH PLAZA NAI BASTI                   ,                                        ,,,BIJNOR                   ,,,       
8559,"45, Upstair",South Car Street,Nagercoil,,Nagercoil,Tamil Nadu,,629001
20023,DUNI HOUSE                              ,FILM COLONY                             ,,,JAIPUR                   ,,,       
8563,Karbi Anglong Assam,P.O. Bokajan,,,Bokajan,,,782480
18691,"STATION ROAD,BOKAJAN                    ",KARBI ANGLONG                           ,,,ANGLONG                  ,,,782480
564,"D.No.10-7-40,",Rangreejipeta,,India,Rajahmundry,Telangana,NA,533101
8564,,,,,Motihari,,,
